reading_id,timestamp,site,pipeline_section,pressure_psi,flow_rate_bph,temperature_celsius,valve_status,sensor_id
TEL-000146,2026-04-25T21:13:07,Kisumu  Terminal,Section C — Nakuru-Eldoret Extension,369.7,4065.7,21.5,Partially Open,SNS-001
TEL-001114,2026-05-12T23:20:36,SITE-004,Section B — Nairobi-Nakuru Spur,203.4,2507.6,39.3,Open,SNS-012
TEL-004159,2026-07-06T08:06:44,SITE-004,Section E — Makueni Branch,356.2,1649.0,29.0,Open,SNS-001
TEL-000048,2026-04-23T21:46:01,SITE-005,Section C — Nakuru-Eldoret Extension,440.0,3032.9,31.7,Closed,SNS-001
TEL-004512,2026-07-13T07:10:31,NRB Terminal,Section A — Mombasa-Nairobi Main,388.3,3972.3,36.6,Open,SNS-004
TEL-002502,2026-06-06T22:39:27,SITE-003,Section E — Makueni Branch,264.6,4529.3,17.1,Closed,SNS-008
TEL-003166,2026-06-18T05:02:11,SITE-002,Section E — Makueni Branch,402.5,2653.1,27.7,Open,SNS-006
TEL-004416,2026-07-11T07:37:00,SITE-002,Section E — Makueni Branch,473.7,2187.5,40.7,Open,SNS-011
TEL-004097,2026-07-05T03:45:00,SITE-003,Section C — Nakuru-Eldoret Extension,516.2,2393.3,15.0,Open,SNS-003
TEL-000988,2026-05-10T18:54:58,SITE-007,Section D — Sinendet Lateral,521.4,2958.3,32.7,Closed,SNS-001
TEL-004951,2026-07-20T23:58:27,SITE-004,Section F — Kisumu Terminal Link,270.5,2453.9,35.0,Partially Open,SNS-005
TEL-002003,2026-05-29T06:13:06,SITE-003,Section F — Kisumu Terminal Link,396.2,3408.8,30.4,Open,SNS-007
TEL-003340,2026-06-21T12:34:23,SITE-005,Section A — Mombasa-Nairobi Main,373.4,2297.5,41.6,Closed,SNS-004
TEL-003842,2026-06-30T18:18:37,SITE-006,Section A — Mombasa-Nairobi Main,383.8,2376.3,28.2,Partially Open,SNS-001
TEL-003398,2026-06-22T12:50:48,SITE-001,Section A — Mombasa-Nairobi Main,329.8,2732.9,39.7,Open,SNS-010
TEL-000583,2026-05-03T12:17:16,SITE-002,Section A — Mombasa-Nairobi Main,395.8,1347.4,33.9,Closed,SNS-011
TEL-000516,2026-05-02T06:02:56,MAKUENI,Section F — Kisumu Terminal Link,292.0,3414.1,26.0,Closed,SNS-001
TEL-002961,2026-06-14T21:37:06,SITE-005,Section F — Kisumu Terminal Link,435.1,3076.5,35.2,Partially Open,SNS-009
TEL-004252,2026-07-08T06:31:42,SITE-005,Section A — Mombasa-Nairobi Main,329.7,3230.3,34.7,Closed,SNS-006
TEL-001143,2026-05-13T17:36:59,SITE-003,Section D — Sinendet Lateral,268.9,2880.9,28.2,Closed,SNS-012
TEL-003021,2026-06-15T17:37:41,Kipevu terminal,Section A — Mombasa-Nairobi Main,200.0,3849.1,33.3,Open,SNS-002
TEL-000955,2026-05-10T00:39:39,SITE-002,Section D — Sinendet Lateral,339.5,3180.5,21.4,Open,SNS-008
TEL-002449,2026-06-06T02:16:27,SITE-003,Section C — Nakuru-Eldoret Extension,254.9,2627.3,24.6,Open,SNS-013
TEL-001931,2026-05-27T13:28:37,SITE-007,Section F — Kisumu Terminal Link,328.1,2947.2,30.4,Open,SNS-005
TEL-000691,2026-05-05T06:00:55,MOMBASA,Section C — Nakuru-Eldoret Extension,429.6,3381.3,31.5,Closed,SNS-009
TEL-002609,2026-06-09T00:40:27,SITE-002,Section E — Makueni Branch,550.8,2415.8,23.1,Open,SNS-005
TEL-003057,2026-06-16T09:34:13,SITE-004,Section A — Mombasa-Nairobi Main,350.7,2350.8,20.0,Open,SNS-014
TEL-001536,2026-05-21T05:38:55,SITE-004,Section B — Nairobi-Nakuru Spur,448.8,3454.7,16.9,Open,SNS-008
TEL-004622,2026-07-15T00:46:31,SITE-004,Section D — Sinendet Lateral,316.5,3599.0,36.8,Open,SNS-008
TEL-001771,2026-05-24T20:51:53,SITE-005,Section F — Kisumu Terminal Link,405.6,3562.4,33.9,Open,SNS-001
TEL-004881,2026-07-19T12:38:06,SITE-003,Section A — Mombasa-Nairobi Main,523.5,2409.8,25.5,Closed,SNS-004
TEL-002973,2026-06-15T01:29:45,SITE-002,Section C — Nakuru-Eldoret Extension,432.5,3565.0,25.4,Open,SNS-007
TEL-004308,2026-07-09T09:15:28,makueni section,Section B — Nairobi-Nakuru Spur,360.8,3159.2,22.0,Closed,SNS-009
TEL-002513,2026-06-07T02:25:38,SITE-002,Section A — Mombasa-Nairobi Main,200.0,3185.6,33.6,Open,SNS-003
TEL-000605,2026-05-03T22:35:49,SITE-001,Section A — Mombasa-Nairobi Main,376.0,2480.4,42.5,Closed,SNS-014
TEL-003529,2026-06-24T22:52:35,SITE-004,Section F — Kisumu Terminal Link,300.4,2575.7,30.0,Closed,SNS-005
TEL-002473,2026-06-06T11:44:38,SITE-001,Section C — Nakuru-Eldoret Extension,436.7,2903.3,29.2,Closed,SNS-013
TEL-003584,2026-06-26T01:30:50,SITE-004,Section A — Mombasa-Nairobi Main,332.8,2871.8,24.4,Open,SNS-013
TEL-002841,2026-06-13T00:12:36,SITE-005,Section B — Nairobi-Nakuru Spur,307.1,2969.5,37.3,Closed,SNS-003
TEL-004120,2026-07-05T11:29:32,SITE-007,Section E — Makueni Branch,408.3,2681.6,31.0,Open,SNS-006
TEL-002645,2026-06-09T13:31:54,SITE-006,Section A — Mombasa-Nairobi Main,456.5,1806.9,25.4,Closed,SNS-001
TEL-000805,2026-05-07T10:01:35,SITE-002,Section E — Makueni Branch,480.8,2167.0,31.1,Closed,SNS-003
TEL-002171,2026-06-01T01:48:15,SITE-004,Section B — Nairobi-Nakuru Spur,301.0,2587.5,38.0,Open,SNS-003
TEL-004765,2026-07-17T14:18:33,SITE-003,Section E — Makueni Branch,470.1,2892.4,35.9,Partially Open,SNS-011
TEL-002763,2026-06-11T16:41:54,ELD Terminal,Section A — Mombasa-Nairobi Main,319.2,2497.1,29.5,Closed,SNS-008
TEL-004165,2026-07-06T09:26:54,SITE-005,Section E — Makueni Branch,487.3,2912.6,40.2,Closed,SNS-008
TEL-002059,2026-05-30T01:22:41,SITE-005,Section D — Sinendet Lateral,374.6,3648.0,21.7,Open,SNS-001
TEL-003511,2026-06-24T16:08:22,SITE-003,Section A — Mombasa-Nairobi Main,415.1,1433.2,37.6,Open,SNS-010
TEL-002987,2026-06-15T06:07:42,SITE-004,Section A — Mombasa-Nairobi Main,343.2,1364.5,36.0,Open,SNS-001
TEL-004515,2026-07-13T09:04:28,SITE-002,Section F — Kisumu Terminal Link,335.8,3311.7,27.5,Closed,SNS-014
TEL-002008,2026-05-29T08:16:04,SITE-004,Section D — Sinendet Lateral,375.0,3061.9,31.2,Partially Open,SNS-011
TEL-001633,2026-05-22T15:55:15,ELD Terminal,Section D — Sinendet Lateral,355.8,3403.3,26.1,Open,SNS-012
TEL-004753,2026-07-17T09:06:22,Sinendet PS,Section E — Makueni Branch,308.3,2564.7,40.7,Partially Open,SNS-007
TEL-004523,2026-07-13T12:41:43,SITE-002,Section E — Makueni Branch,396.0,4172.8,15.0,Closed,SNS-001
TEL-002624,2026-06-09T05:59:47,SITE-006,Section C — Nakuru-Eldoret Extension,366.0,3334.6,42.3,Closed,SNS-007
TEL-001428,2026-05-19T06:47:48,nakuru depot,Section E — Makueni Branch,423.8,1941.2,23.4,Open,SNS-010
TEL-003698,2026-06-28T07:18:25,SITE-002,Section C — Nakuru-Eldoret Extension,386.5,1852.1,17.9,Partially Open,SNS-012
TEL-003959,2026-07-02T19:27:54,SITE-005,Section F — Kisumu Terminal Link,437.4,1860.0,27.4,Closed,SNS-009
TEL-000458,2026-05-01T04:52:36,SITE-003,Section F — Kisumu Terminal Link,389.2,3175.1,18.3,Partially Open,SNS-002
TEL-003949,2026-07-02T14:57:16,SITE-002,Section D — Sinendet Lateral,366.8,2532.2,31.0,Partially Open,SNS-009
TEL-000524,2026-05-02T07:41:19,SITE-005,Section D — Sinendet Lateral,367.8,4757.3,32.4,Closed,SNS-011
TEL-004945,2026-07-20T20:43:30,SITE-007,Section B — Nairobi-Nakuru Spur,558.3,2824.2,30.4,Open,SNS-005
TEL-001465,2026-05-19T21:12:27,SITE-007,Section F — Kisumu Terminal Link,465.0,3451.4,30.0,Partially Open,SNS-011
TEL-001040,2026-05-11T15:30:26,SITE-003,Section B — Nairobi-Nakuru Spur,303.3,2652.6,32.4,Open,SNS-008
TEL-001822,2026-05-25T13:08:11,SITE-005,Section A — Mombasa-Nairobi Main,458.9,2927.5,28.2,Partially Open,SNS-009
TEL-000625,2026-05-04T07:53:08,SITE-003,Section A — Mombasa-Nairobi Main,280.4,2081.8,24.7,Open,SNS-006
TEL-000030,2026-04-23T13:45:51,Kisumu term,Section B — Nairobi-Nakuru Spur,341.8,2012.9,21.9,Open,SNS-010
TEL-003951,2026-07-02T16:51:29,SITE-005,Section F — Kisumu Terminal Link,313.2,2248.2,35.7,Open,SNS-013
TEL-001846,2026-05-25T22:22:07,SITE-001,Section F — Kisumu Terminal Link,473.7,4172.5,26.2,Closed,SNS-007
TEL-001935,2026-05-27T16:01:39,SITE-001,Section D — Sinendet Lateral,575.3,1710.2,20.9,Open,SNS-006
TEL-003114,2026-06-17T09:06:15,SITE-006,Section A — Mombasa-Nairobi Main,522.0,2811.0,28.1,Closed,SNS-010
TEL-000411,2026-04-30T05:58:30,kisumu terminal,Section C — Nakuru-Eldoret Extension,454.9,2571.5,28.7,Open,SNS-014
TEL-003445,2026-06-23T13:49:46,SITE-001,Section B — Nairobi-Nakuru Spur,465.5,2915.6,31.9,Partially Open,SNS-014
TEL-003441,2026-06-23T11:14:23,SITE-003,Section C — Nakuru-Eldoret Extension,396.0,4387.0,24.0,Open,SNS-004
TEL-000066,2026-04-24T07:33:00,SITE-006,Section B — Nairobi-Nakuru Spur,416.8,4160.5,25.7,Open,SNS-009
TEL-003916,2026-07-02T03:26:05,SITE-003,Section B — Nairobi-Nakuru Spur,312.5,3557.8,18.3,Closed,SNS-010
TEL-004209,2026-07-07T08:20:53,MAKUENI,Section A — Mombasa-Nairobi Main,334.5,2407.3,36.7,Open,SNS-005
TEL-000198,2026-04-26T14:50:42,SITE-003,Section C — Nakuru-Eldoret Extension,302.5,3040.0,29.6,Open,SNS-014
TEL-000746,2026-05-06T06:45:07,Nakuru dep,Section C — Nakuru-Eldoret Extension,354.3,1492.1,24.1,Partially Open,SNS-001
TEL-003693,2026-06-28T05:12:44,Sinendet PS,Section F — Kisumu Terminal Link,457.1,2818.2,25.6,Open,SNS-014
TEL-000426,2026-04-30T14:48:35,Nakuru  Depot,Section F — Kisumu Terminal Link,394.0,2752.7,24.2,Open,SNS-010
TEL-001476,2026-05-20T00:08:06,SITE-007,Section C — Nakuru-Eldoret Extension,450.4,3251.7,25.6,Open,SNS-011
TEL-002561,2026-06-08T00:58:16,SITE-007,Section A — Mombasa-Nairobi Main,344.1,4260.3,27.0,Partially Open,SNS-004
TEL-001476,2026-05-20T00:08:06,SITE-007,Section C — Nakuru-Eldoret Extension,450.4,3251.7,25.6,Open,SNS-011
TEL-000677,2026-05-05T04:05:17,SITE-002,Section B — Nairobi-Nakuru Spur,450.1,1903.0,,Open,SNS-007
TEL-003574,2026-06-25T15:59:15,SITE-005,Section B — Nairobi-Nakuru Spur,440.1,3399.3,35.2,Closed,SNS-009
TEL-001352,2026-05-17T09:00:15,ELD Terminal,Section F — Kisumu Terminal Link,367.3,3420.3,36.2,Open,SNS-008
TEL-004641,2026-07-15T08:06:53,SITE-002,Section B — Nairobi-Nakuru Spur,433.5,3240.1,30.3,Closed,SNS-011
TEL-004217,2026-07-07T12:31:10,SITE-004,Section C — Nakuru-Eldoret Extension,426.2,3052.6,15.2,Partially Open,SNS-003
TEL-002317,2026-06-03T20:41:11,SITE-007,Section D — Sinendet Lateral,494.9,3268.0,28.4,Open,SNS-002
TEL-004479,2026-07-12T13:01:29,SITE-006,Section D — Sinendet Lateral,404.9,4172.2,28.5,Closed,SNS-002
TEL-002521,2026-06-07T07:29:39,SITE-002,Section D — Sinendet Lateral,384.6,3195.8,19.5,Open,SNS-003
TEL-004625,2026-07-15T02:26:43,SITE-005,Section E — Makueni Branch,408.7,2649.7,25.4,Open,SNS-008
TEL-004026,2026-07-03T19:46:05,SITE-001,Section F — Kisumu Terminal Link,507.4,3339.6,37.5,Open,SNS-010
TEL-001171,2026-05-14T05:09:50,SITE-006,Section B — Nairobi-Nakuru Spur,448.3,2230.1,25.5,Open,SNS-009
TEL-004702,2026-07-16T12:06:00,SITE-004,Section E — Makueni Branch,343.4,1723.3,33.3,Partially Open,SNS-013
TEL-002807,2026-06-12T13:08:55,SITE-005,Section D — Sinendet Lateral,513.8,1821.6,33.4,Open,SNS-006
TEL-001712,2026-05-23T22:24:32,SITE-001,Section B — Nairobi-Nakuru Spur,384.9,3292.5,35.1,Partially Open,SNS-004
TEL-000911,2026-05-09T02:11:50,SITE-004,Section E — Makueni Branch,365.1,3502.1,33.7,Closed,SNS-004
TEL-001208,2026-05-14T18:49:40,SITE-006,Section D — Sinendet Lateral,516.8,3968.3,30.7,Open,SNS-008
TEL-001338,2026-05-17T02:34:34,Eldoret  Terminal,Section C — Nakuru-Eldoret Extension,303.8,3358.5,27.1,Partially Open,SNS-001
TEL-002520,2026-06-07T07:13:40,MSA Terminal,Section F — Kisumu Terminal Link,271.6,2994.6,18.1,Partially Open,SNS-007
TEL-004368,2026-07-10T12:39:45,SITE-002,Section A — Mombasa-Nairobi Main,370.1,2018.5,29.0,Partially Open,SNS-005
TEL-001601,2026-05-22T02:04:04,SITE-004,Section B — Nairobi-Nakuru Spur,427.9,2573.2,29.4,Open,SNS-008
TEL-001001,2026-05-10T22:23:23,SITE-003,Section E — Makueni Branch,309.7,2733.3,28.6,Closed,SNS-012
TEL-003000,2026-06-15T09:57:39,SITE-006,Section C — Nakuru-Eldoret Extension,358.5,2646.4,31.2,Closed,SNS-005
TEL-002166,2026-05-31T22:14:16,SITE-005,Section A — Mombasa-Nairobi Main,401.3,1831.7,26.1,Closed,SNS-004
TEL-003573,2026-06-25T15:11:48,SITE-004,Section D — Sinendet Lateral,521.9,2815.9,32.9,Closed,SNS-012
TEL-004376,2026-07-10T15:58:40,SITE-004,Section C — Nakuru-Eldoret Extension,445.8,3119.9,23.7,Closed,SNS-012
TEL-002622,2026-06-09T05:19:35,ELD Terminal,Section C — Nakuru-Eldoret Extension,395.1,3177.1,38.3,Closed,SNS-003
TEL-003217,2026-06-18T21:44:30,SINENDET,Section C — Nakuru-Eldoret Extension,474.4,3756.4,29.9,Open,SNS-003
TEL-002387,2026-06-04T23:27:58,SITE-003,Section B — Nairobi-Nakuru Spur,394.1,2030.2,32.8,Open,SNS-010
TEL-001215,2026-05-14T21:57:38,SITE-001,Section C — Nakuru-Eldoret Extension,357.8,3568.3,24.4,Partially Open,SNS-003
TEL-000481,2026-05-01T13:38:39,SITE-006,Section D — Sinendet Lateral,463.1,2456.4,29.3,Open,SNS-014
TEL-004705,2026-07-16T13:13:44,SITE-002,Section D — Sinendet Lateral,437.1,2940.5,,Closed,SNS-012
TEL-001856,2026-05-26T01:40:03,SITE-006,Section A — Mombasa-Nairobi Main,463.1,2912.8,35.3,Open,SNS-010
TEL-002934,2026-06-14T14:55:46,SITE-007,Section E — Makueni Branch,486.4,1075.1,20.2,Closed,SNS-007
TEL-003101,2026-06-17T01:02:25,SITE-002,Section A — Mombasa-Nairobi Main,527.0,2915.6,33.1,Closed,SNS-006
TEL-000599,2026-05-03T19:50:06,SITE-006,Section C — Nakuru-Eldoret Extension,437.5,3456.4,30.2,Open,SNS-013
TEL-003032,2026-06-15T22:42:06,SITE-007,Section D — Sinendet Lateral,466.8,2573.1,24.9,Closed,SNS-001
TEL-000795,2026-05-07T07:38:57,SITE-002,Section E — Makueni Branch,442.6,4063.4,31.2,Partially Open,SNS-008
TEL-004124,2026-07-05T12:26:45,SITE-004,Section B — Nairobi-Nakuru Spur,468.0,2743.3,35.8,Partially Open,SNS-001
TEL-003062,2026-06-16T11:28:24,Sinendet PS,Section E — Makueni Branch,431.9,2583.7,25.4,Closed,SNS-009
TEL-001058,2026-05-11T23:28:55,SITE-002,Section E — Makueni Branch,454.0,4566.8,21.1,Open,SNS-009
TEL-000021,2026-04-23T11:33:25,SITE-007,Section B — Nairobi-Nakuru Spur,368.8,1898.7,32.6,Open,SNS-001
TEL-002352,2026-06-04T09:06:00,SITE-004,Section E — Makueni Branch,493.0,1810.8,31.0,Partially Open,SNS-014
TEL-000628,2026-05-04T08:54:12,SITE-001,Section B — Nairobi-Nakuru Spur,457.5,2155.2,28.2,Closed,SNS-014
TEL-003142,2026-06-17T18:20:45,SITE-002,Section A — Mombasa-Nairobi Main,379.3,2263.0,23.5,Open,SNS-009
TEL-003207,2026-06-18T18:48:29,SITE-001,Section C — Nakuru-Eldoret Extension,414.3,2476.0,42.5,Open,SNS-003
TEL-002753,2026-06-11T14:06:28,SITE-006,Section D — Sinendet Lateral,359.5,2311.6,19.6,Open,SNS-013
TEL-004275,2026-07-08T16:36:36,SITE-007,Section B — Nairobi-Nakuru Spur,424.9,1850.0,25.5,Partially Open,SNS-003
TEL-003641,2026-06-27T03:26:53,SITE-003,Section C — Nakuru-Eldoret Extension,340.0,2965.0,22.0,Partially Open,SNS-007
TEL-003577,2026-06-25T19:17:19,SITE-007,Section D — Sinendet Lateral,347.7,2441.1,24.0,Open,SNS-009
TEL-003683,2026-06-28T01:23:38,SITE-006,Section A — Mombasa-Nairobi Main,399.2,4295.9,29.0,Open,SNS-010
TEL-001460,2026-05-19T18:41:09,SITE-003,Section F — Kisumu Terminal Link,497.0,2206.7,33.4,Open,SNS-009
TEL-003025,2026-06-15T19:00:27,SITE-006,Section A — Mombasa-Nairobi Main,391.9,3466.8,34.1,Closed,SNS-014
TEL-004589,2026-07-14T13:11:01,SITE-004,Section F — Kisumu Terminal Link,437.1,1678.3,33.5,Partially Open,SNS-012
TEL-003527,2026-06-24T22:45:11,SITE-002,Section D — Sinendet Lateral,266.7,2581.5,22.9,Partially Open,SNS-004
TEL-002115,2026-05-30T21:39:21,SITE-006,Section F — Kisumu Terminal Link,200.0,1774.0,42.0,Partially Open,SNS-007
TEL-003711,2026-06-28T12:04:02,SITE-004,Section E — Makueni Branch,560.7,3346.0,36.5,Open,SNS-002
TEL-002940,2026-06-14T16:18:37,SITE-005,Section E — Makueni Branch,,2959.1,25.4,Open,SNS-001
TEL-001138,2026-05-13T13:21:43,SITE-002,Section D — Sinendet Lateral,447.8,2500.6,32.3,Open,SNS-011
TEL-001342,2026-05-17T04:12:15,SITE-007,Section D — Sinendet Lateral,497.3,3242.5,29.7,Partially Open,SNS-006
TEL-004428,2026-07-11T13:22:20,Nakuru dep,Section B — Nairobi-Nakuru Spur,557.5,3111.7,39.4,Open,SNS-006
TEL-001302,2026-05-16T10:18:49,SITE-001,Section B — Nairobi-Nakuru Spur,379.7,1740.2,34.9,Open,SNS-009
TEL-001687,2026-05-23T11:40:45,SITE-004,Section E — Makueni Branch,432.7,3484.5,26.7,Open,SNS-009
TEL-002953,2026-06-14T19:05:41,SITE-004,Section D — Sinendet Lateral,404.4,3349.3,37.2,Open,SNS-006
TEL-000831,2026-05-07T19:32:45,SITE-003,Section E — Makueni Branch,374.6,2656.3,20.6,Open,SNS-014
TEL-001318,2026-05-16T17:47:37,SITE-001,Section C — Nakuru-Eldoret Extension,300.4,2976.4,20.7,Open,SNS-004
TEL-000474,2026-05-01T11:55:44,SITE-002,Section D — Sinendet Lateral,534.3,3322.0,33.5,Closed,SNS-010
TEL-004189,2026-07-07T00:19:59,SITE-004,Section B — Nairobi-Nakuru Spur,483.5,2782.1,35.2,Closed,SNS-010
TEL-004525,2026-07-13T13:50:29,SITE-005,Section C — Nakuru-Eldoret Extension,444.7,2999.2,25.2,Open,SNS-009
TEL-004411,2026-07-11T06:46:17,NRB Terminal,Section B — Nairobi-Nakuru Spur,346.4,3505.6,39.7,Open,SNS-012
TEL-002808,2026-06-12T13:14:26,SITE-004,Section F — Kisumu Terminal Link,489.9,2516.7,38.8,Closed,SNS-007
TEL-003665,2026-06-27T15:01:13,SITE-004,Section F — Kisumu Terminal Link,333.1,3694.0,27.7,Open,SNS-007
TEL-004364,2026-07-10T09:52:04,SITE-005,Section F — Kisumu Terminal Link,446.4,2359.0,44.1,Closed,SNS-011
TEL-000893,2026-05-08T18:54:24,SITE-003,Section E — Makueni Branch,374.0,4249.6,34.6,Open,SNS-014
TEL-004541,2026-07-13T21:18:06,SITE-003,Section F — Kisumu Terminal Link,354.3,3081.2,40.8,Open,SNS-001
TEL-002448,2026-06-06T00:57:55,SITE-007,Section E — Makueni Branch,399.2,2197.6,31.0,Open,SNS-004
TEL-000096,2026-04-24T18:24:38,SITE-006,Section E — Makueni Branch,432.9,2849.2,24.4,Closed,SNS-006
TEL-000145,2026-04-25T20:29:34,SITE-007,Section D — Sinendet Lateral,200.0,3670.0,22.6,Open,SNS-005
TEL-004699,2026-07-16T10:42:56,MSA Terminal,Section E — Makueni Branch,353.3,2571.1,39.2,Open,SNS-003
TEL-004182,2026-07-06T21:57:08,SITE-002,Section C — Nakuru-Eldoret Extension,343.8,3834.5,29.2,Partially Open,SNS-012
TEL-001913,2026-05-27T03:53:44,SITE-004,Section A — Mombasa-Nairobi Main,353.9,4542.0,30.1,Partially Open,SNS-003
TEL-002743,2026-06-11T10:47:51,NKR Depot,Section E — Makueni Branch,324.5,3843.6,25.0,Partially Open,SNS-013
TEL-001380,2026-05-18T00:49:49,SITE-001,Section C — Nakuru-Eldoret Extension,418.8,2793.6,17.7,Open,SNS-006
TEL-004537,2026-07-13T20:42:51,SITE-005,Section F — Kisumu Terminal Link,418.2,1559.3,32.2,Open,SNS-014
TEL-002136,2026-05-31T07:05:19,SITE-003,Section A — Mombasa-Nairobi Main,317.3,1803.9,34.1,Open,SNS-004
TEL-004875,2026-07-19T10:03:12,SITE-004,Section E — Makueni Branch,355.9,3516.6,26.0,Open,SNS-010
TEL-001809,2026-05-25T08:49:54,Eldoret  Terminal,Section B — Nairobi-Nakuru Spur,334.4,2104.0,27.3,Open,SNS-005
TEL-004222,2026-07-07T15:56:04,SITE-004,Section E — Makueni Branch,381.4,2079.1,24.9,Open,SNS-011
TEL-004128,2026-07-05T14:37:23,SITE-004,Section F — Kisumu Terminal Link,355.6,2831.3,20.4,Partially Open,SNS-010
TEL-000650,2026-05-04T18:25:07,SITE-002,Section D — Sinendet Lateral,479.4,1945.1,25.2,Open,SNS-008
TEL-000078,2026-04-24T11:10:43,SITE-005,Section D — Sinendet Lateral,408.2,3529.7,28.9,Partially Open,SNS-003
TEL-001230,2026-05-15T06:19:06,SITE-005,Section E — Makueni Branch,283.9,3130.2,28.9,Open,SNS-014
TEL-001141,2026-05-13T15:12:21,Mombasa term,Section B — Nairobi-Nakuru Spur,477.6,3128.9,28.9,Open,SNS-010
TEL-000236,2026-04-27T03:32:25,SITE-002,Section D — Sinendet Lateral,485.4,3006.9,34.7,Open,SNS-004
TEL-000714,2026-05-05T18:14:15,SITE-006,Section D — Sinendet Lateral,351.2,2466.2,24.8,Closed,SNS-007
TEL-000035,2026-04-23T16:59:24,SITE-004,Section F — Kisumu Terminal Link,375.1,3279.5,23.4,Closed,SNS-007
TEL-001348,2026-05-17T07:19:41,SITE-002,Section C — Nakuru-Eldoret Extension,355.7,1146.6,15.0,Partially Open,SNS-014
TEL-000685,2026-05-05T05:13:25,SITE-002,Section D — Sinendet Lateral,377.2,2392.1,25.4,Partially Open,SNS-010
TEL-003560,2026-06-25T09:52:27,SITE-002,Section E — Makueni Branch,,3143.0,39.2,Partially Open,SNS-007
TEL-004443,2026-07-11T21:57:14,SITE-002,Section B — Nairobi-Nakuru Spur,320.6,3555.6,29.8,Closed,SNS-008
TEL-001191,2026-05-14T12:55:37,SITE-007,Section B — Nairobi-Nakuru Spur,266.5,2566.5,27.3,Open,SNS-006
TEL-004769,2026-07-17T16:53:09,SITE-007,Section D — Sinendet Lateral,328.5,3449.2,31.8,Partially Open,SNS-001
TEL-004966,2026-07-21T08:49:00,SITE-003,Section B — Nairobi-Nakuru Spur,456.5,2496.7,29.1,Open,SNS-012
TEL-001523,2026-05-20T22:57:16,SITE-006,Section E — Makueni Branch,296.6,1631.4,24.7,Closed,SNS-008
TEL-001819,2026-05-25T12:36:47,SITE-006,Section D — Sinendet Lateral,407.3,3458.3,30.3,Closed,SNS-014
TEL-004355,2026-07-10T05:51:11,Sinendet  Pump Station,Section F — Kisumu Terminal Link,356.6,3927.2,35.7,Closed,SNS-004
TEL-002245,2026-06-02T13:40:56,Kisumu  Terminal,Section E — Makueni Branch,432.1,1666.9,28.7,Open,SNS-002
TEL-002010,2026-05-29T08:50:21,SITE-001,Section C — Nakuru-Eldoret Extension,549.2,,26.0,Partially Open,SNS-013
TEL-003882,2026-07-01T13:57:12,SITE-001,Section D — Sinendet Lateral,365.4,3543.5,23.5,Closed,SNS-002
TEL-002864,2026-06-13T12:05:29,SITE-006,Section F — Kisumu Terminal Link,231.8,3029.6,26.1,Open,SNS-002
TEL-002482,2026-06-06T17:06:50,SITE-001,Section B — Nairobi-Nakuru Spur,494.3,3475.7,27.3,Open,SNS-005
TEL-000723,2026-05-05T21:33:36,NAIROBI,Section B — Nairobi-Nakuru Spur,277.3,1602.9,26.5,Open,SNS-009
TEL-000366,2026-04-29T11:17:04,SITE-001,Section C — Nakuru-Eldoret Extension,253.0,3976.1,35.2,Partially Open,SNS-001
TEL-004456,2026-07-12T04:47:03,SITE-003,Section A — Mombasa-Nairobi Main,436.5,2453.7,31.7,Open,SNS-003
TEL-004715,2026-07-16T17:33:23,SITE-003,Section D — Sinendet Lateral,422.4,2800.6,33.8,Partially Open,SNS-002
TEL-002586,2026-06-08T13:58:41,SITE-006,Section B — Nairobi-Nakuru Spur,508.4,1777.1,38.5,Partially Open,SNS-008
TEL-002918,2026-06-14T08:47:53,SITE-007,Section E — Makueni Branch,425.3,2519.2,32.1,Partially Open,SNS-007
TEL-001954,2026-05-28T01:23:50,SITE-002,Section E — Makueni Branch,450.9,3971.5,27.8,Partially Open,SNS-006
TEL-004985,2026-07-21T17:20:22,SITE-006,Section C — Nakuru-Eldoret Extension,385.8,4387.7,28.6,Partially Open,SNS-007
TEL-001876,2026-05-26T08:39:42,SITE-005,Section A — Mombasa-Nairobi Main,377.9,3419.3,45.0,Closed,SNS-010
TEL-002055,2026-05-29T23:30:18,SITE-007,Section B — Nairobi-Nakuru Spur,429.3,2901.0,33.4,Open,SNS-004
TEL-002822,2026-06-12T16:47:08,SITE-005,Section F — Kisumu Terminal Link,371.4,1836.6,28.0,Closed,SNS-013
TEL-000741,2026-05-06T03:06:47,SITE-005,Section F — Kisumu Terminal Link,238.6,3558.6,27.2,Open,SNS-014
TEL-003386,2026-06-22T10:28:21,SITE-007,Section B — Nairobi-Nakuru Spur,431.2,4132.1,38.1,Open,SNS-003
TEL-000285,2026-04-28T02:08:48,SITE-005,Section C — Nakuru-Eldoret Extension,342.6,3467.2,27.3,Open,SNS-004
TEL-001625,2026-05-22T13:06:20,SITE-004,Section C — Nakuru-Eldoret Extension,525.2,1718.8,31.3,Open,SNS-004
TEL-001162,2026-05-14T01:00:06,SITE-005,Section B — Nairobi-Nakuru Spur,336.2,2162.6,31.7,Closed,SNS-001
TEL-001918,2026-05-27T05:50:28,NKR Depot,Section D — Sinendet Lateral,387.9,4391.9,28.1,Open,SNS-009
TEL-002753,2026-06-11T14:06:28,SITE-006,Section D — Sinendet Lateral,359.5,2311.6,19.6,Open,SNS-013
TEL-000449,2026-05-01T00:27:50,SITE-001,Section D — Sinendet Lateral,458.8,2858.6,22.4,Open,SNS-003
